_id,ltable_id,rtable_id,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,name_name_jac_qgm_3_qgm_3,name_name_cos_dlm_dc0_dlm_dc0,name_name_mel,name_name_lev_dist,name_name_lev_sim,price_price_lev_dist,price_price_lev_sim,price_price_jar,price_price_jwn,price_price_exm,price_price_jac_qgm_3_qgm_3,label
435,15,460,panasonic hands free headset kxtca92,panasonic hands free headset kxtca92 comfort fit with fold design noise cancelling microphone volume control mute standard 2.5 mm connection,25.0,panasonic kx-tga820b cordless handset,black,39.76,0,0.03260869565217395,3.0,0.0,0.2833333333333333,0.22360679774997896,0.8260239958763123,23.0,0.3783783783783784,4.0,0.19999999999999996,0.4833333194255829,0.4833333194255829,0,0.0,0
436,87,160,sanus 32 ' 84 ' flat panel tv black tilting wall mount vmpl3b,sanus 32 ' 84 ' flat panel tv black tilting wall mount vmpl3b virtual axis tilt adjustment system supports up to 280 lbs . fits most large flat panel lcd tvs easy to install black finish,None,sanus visionmount tilting flat panel tv wall mount mt25-b1,steel 100 lb,None,0,0.54375,3.0,0.0,0.43902439024390244,0.6735753140545634,0.8101896643638611,38.0,0.3770491803278688,0.0,1.0,1.0,1.0,1,1.0,0
437,181,1012,lowepro digital camera case in black edit100bk,"lowepro edit 100 digital camera case in black edit100bk designed for digital cameras includes lots of accessory pockets soft , lining , padded interior adjustable divider water-resistant nylon and microfiber",None,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",None,0,0.17885375494071143,2.0,0.5,0.25333333333333335,0.4629100498862757,0.666837751865387,39.0,0.15217391304347827,0.0,1.0,1.0,1.0,1,1.0,0
438,483,732,sony red cyber-shot digital camera dscw170r,sony dscw170 red cyber-shot digital camera dscw170r 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish,None,sony cyber-shot dsc-h50 digital camera black dsch50b,9.1 megapixel 16:9 2x digital zoom 3 ' active matrix tft color lcd,329.0,0,0.6598360655737705,3.0,0.0,0.5,0.6172133998483676,0.8279142379760742,22.0,0.5769230769230769,5.0,0.0,0.0,0.0,0,0.0,0
439,344,489,linksys wireless-g broadband router wrt54gl,linksys wireless-g broadband router wrt54gl all-in-one internet-sharing router 4-port switch push button setup feature tkip and aes encryption wireless mac address filtering powerful spi firewall 54mbps wireless-g ( 802.11 g ) access point,79.0,linksys wusb600n dual-band wireless-nusb network adapter wusb600n,linksys dual-band wireless-n usb network adapter,None,0,0.7034764826175869,3.0,0.0,0.2839506172839506,0.18257418583505536,0.8115444183349609,41.0,0.36923076923076925,4.0,0.0,0.0,0.0,0,0.0,0
440,789,632,panasonic dect 6.0 silver digital cordless handset kxtga630s,panasonic dect 6.0 silver digital cordless handset kxtga630s for use with panasonic 6300 and 9300 series phone systems dect 6.0 technology 60 channels call waiting caller id 1.4 ' amber backlit lcd display wall mountable 11 days standby time 5 hours talk time silver finish,29.99,panasonic kx-tg9361b expandable digital cordless phone,1 x phone line ( s ) black,45.04,0,0.8010139416983524,3.0,0.0,0.3146067415730337,0.43301270189221935,0.8299819231033325,33.0,0.44999999999999996,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0,0.0,0
441,409,526,logitech dinovo media desktop laser keyboard and mouse combo 967562,logitech dinovo media desktop laser keyboard and mouse combo 967562 unique ultra-flat keyboard detached customizable mediapad precision rechargeable laser mouse tilt wheel plus zoom customizable hotkeys dedicated search buttons bluetooth wireless technology compatible black and gray finish,199.0,logitech cordless desktop mx 5500 revolution keyboard and mouse 920-000383,logitech cordless desktop mx 5500 revolution,None,0,0.7775665399239544,3.0,0.0,0.3181818181818182,0.4999999999999999,0.8399441242218018,39.0,0.472972972972973,5.0,0.0,0.0,0.0,0,0.0,0
442,547,192,toshiba 10.2 ' portable dvd player in black sdp101s,toshiba 10.2 ' portable dvd player in black sdp101s lcd display with 800x480 pixel resolution swivel and flip screen up to 5 hour lithium ion battery divx certified 4-in-1 card slot mp3 and wma formats jpeg viewer car cord adapter dual headphone outputs virtual surround built-in speakers,None,toshiba lithium ion portable dvd player battery medb05lx,lithium ion ( li-ion ) 7.4 v dc portable dvd player battery,149.99,0,0.3510054844606947,3.0,0.0,0.32142857142857145,0.4714045207910316,0.816312849521637,25.0,0.5535714285714286,6.0,0.0,0.0,0.0,0,0.0,0
443,10,139,panasonic integrated telephone system kxts108w,panasonic integrated telephone system kxts108w 16 digit lcd with clock hands free speakerphone built-in data port 10-station one-touch dialing 3-step ringer volume white finish,44.0,panasonic kx-tg4500b corded/cordless telephone,4 x phone line ( s ) black,None,0,0.07194244604316546,2.0,0.33333333333333337,0.25333333333333335,0.4472135954999579,0.7970015406608582,32.0,0.30434782608695654,4.0,0.0,0.0,0.0,0,0.0,0
444,1001,419,canon black 21.1 megapixel eos digital slr camera body eos5dmarkiibody,canon black 21.1 megapixel eos digital slr camera body eos5dmarkiibody 21.1 megapixel 3.0 ' clear view lcd monitor hd video shooting digic 4 image processor live view mode self cleaning sensor unit dust delete data detection anti-reflective and scratch-resistant coatings lens not included black finish,2699.0,canon eos 40d digital slr camera with ef 28-135mm f/3 .5 -5.6 is usm lens 1901b017,canon eos 40d digital slr camera with 28-135mm lens,1029.88,0,0.4185814185814186,4.0,0.0,0.216,0.3952847075210474,0.7723241448402405,65.0,0.20731707317073167,5.0,0.2857142857142857,0.6428571343421936,0.6428571343421936,0,0.0,0
445,646,1074,sony black speaker dock and clock radio for ipod and iphone icfc1ipmk2blk,sony icfc1ipmk2 black speaker dock and clock radio for ipod and iphone icfc1ipmk2blk unique adjustable backstop for ipods 3 wake-sleep sound alert options digital am-fm tuner alarm clock automatic time set automatic daylight savings time battery charger audio input black finish,None,sony xdr-s10hdip clock radio with ipod dock xdrs10hdip,lcd,149.95,0,0.6014897579143389,4.0,0.0,0.23655913978494625,0.5330017908890261,0.7861318588256836,44.0,0.3972602739726028,6.0,0.0,0.0,0.0,0,0.0,0
446,130,155,universal rf series mastercontrol remote control rf20,universal rf series mastercontrol remote control ? rf20 control up to 10 components 432 macropower buttons customizable lcd screen pre-programmed codes learning capable simplesound fully backlit keypad dvd guide,79.99,bose pmcii remote control,"dvd player , tv , vcr , tuner , amplifier , cd player , cable box , satellite receiver , pvr ( personal video recorder ) 80 ft dvd player remote",145.37,0,0.8387096774193549,2.0,0.33333333333333337,0.21666666666666667,0.3779644730092272,0.6286678314208984,34.0,0.3584905660377359,5.0,0.16666666666666663,0.4555555582046509,0.4555555582046509,0,0.0,0
447,269,340,panasonic countertop microwave oven in white nnsn667wh,panasonic nn-sn667w countertop microwave oven in white nnsn667wh 1.2 cubic foot 1300 watts high power 10 power levels 5 cooking stages quick minute one-touch sensor cooking inverter turbo defrost multi-lingual menu action screen popcorn key white finish,129.0,panasonic nn-sd377s 0.8 cu.ft . 800 watt microwave oven,None,None,0,0.7911764705882353,3.0,0.0,0.2696629213483146,0.3779644730092272,0.7920202016830444,42.0,0.23636363636363633,5.0,0.0,0.0,0.0,0,0.0,0
448,969,492,escort passport 9500ix radar detector 9500ix,escort passport 9500ix radar detector 9500ix pre-loaded with thousands of saftey camera locations 360 degree radar & laser protection completely undetectable to all detector scanners variable-speed radar performance gps-powered truelock filter autolearn feature speed alert crystal-clear voice alerts 80 led matrix blue display 5 levels of brightness control black finish,503.95,escort new radar gps powered 9500i,None,409.99,0,0.5077399380804953,3.0,0.0,0.2711864406779661,0.3651483716701107,0.8403374552726746,26.0,0.40909090909090906,3.0,0.5,0.5555555820465088,0.5555555820465088,0,0.0,0
449,486,630,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,None,sony cyber-shot dsc-w120 digital camera silver dscw120,16:9 2x digital zoom 2.5 ' active matrix tft color lcd,106.42,0,0.7714285714285715,3.0,0.0,0.2808988764044944,0.40089186286863654,0.6441357731819153,43.0,0.2833333333333333,6.0,0.0,0.0,0.0,0,0.0,0
450,489,543,canon black 8.0 megapixel powershot digital camera a590is,canon black 8.0 megapixel powershot digital camera a590is 8.0 megapixels 4x optical zoom optical image stabilizer large bright 2.5 ' lcd 19 shooting modes red-eye correction isaps technology face detection technology motion detection technology black finish,None,canon powershot sd1100 is digital elph camera melody pink 2509b001,"canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera pink melody",None,0,0.9005524861878453,3.0,0.0,0.29591836734693877,0.4472135954999579,0.8222301006317139,48.0,0.2727272727272727,0.0,1.0,1.0,1.0,1,1.0,0
451,359,569,sanus 15 ' 32 ' flat panel tv black wall mount mf209b1,sanus 15 ' 32 ' flat panel tv black wall mount mf209b1 mf209b1 supports up to 60 lbs easy to install virtual axis 3d tilting system black finish,96.0,omnimount ultra low profile ulpt-l flat panel wall mount ulpt-l a,200 lb anthracite,278.95,0,0.6309314586994728,2.0,0.33333333333333337,0.2222222222222222,0.38138503569823695,0.5955365896224976,43.0,0.3384615384615385,5.0,0.16666666666666663,0.4722222089767456,0.4722222089767456,0,0.0,0
452,822,850,griffin iphone smarttalk 3016smrtlkb,"griffin iphone smarttalk 3016smrtlkb adds a microphone and an iphone control button to your favorite earphones play , pause and skip through your tunes high-sensitivity microphone for crystal-clear phone conversations 30 ' cable sheathed in nylon braiding",19.0,griffin elan form for iphone 3g 8223-ip2efrmb,griffin elan form iphone 3g blk,None,0,0.9670588235294117,2.0,0.33333333333333337,0.22058823529411764,0.3779644730092272,0.7899999618530273,32.0,0.28888888888888886,4.0,0.0,0.0,0.0,0,0.0,0
453,473,887,yamaha 5.1 channel home theater in a box system in black yht390bk,"yamaha 5.1 channel home theater in a box system in black yht390bk new scene , compressed music enhancer ipod compatibility 600w powerful surround sound silent cinema 192khz/24-bit dacs for all channels black finish",399.0,sony ht7200dh home theater system,"dvd player , a/v receiver , 5.1 speakers 1 disc ( s ) progressive scan 1000w rms dolby digital , dolby pro logic , dolby pro logic ii , dts",376.96,0,0.5332581736189402,3.0,0.0,0.20481927710843373,0.40451991747794525,0.5840283036231995,44.0,0.32307692307692304,4.0,0.33333333333333337,0.5888888835906982,0.6299999952316284,0,0.07142857142857142,0
454,857,1012,panasonic black lumix 10.1 megapixel digital camera dmcfz28k,panasonic black lumix 10.1 megapixel digital camera dmcfz28k 10.1 megapixel 27 - 486mm f/2 .8 -4.4 leica dc lens 2.7 ' tft lcd display ( 230k dots ) 18x optical zoom intelligent auto mode burst mode auto angle detection 50mb built-in memory black finish,None,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",None,0,0.8468379446640316,4.0,0.0,0.5352112676056338,0.7216878364870323,0.8469230532646179,26.0,0.5666666666666667,0.0,1.0,1.0,1.0,1,1.0,1
455,775,759,samsung 7.1-channel blu-ray home theater system htbd2txaa,samsung ht-bd2t 7.1-channel blu-ray home theater system htbd2txaa 1100 watts total system power dolby true hd and dts-hd compatibility 1080 dvd up-conversion with hdmi full hd 1080p/24p playback black finish,None,panasonic sc-pt960 home theater system,"panasonic sc-pt960 5-disc dvd home theater system with kelton subwoofer , 1080p up-conversion , integrated universal dock for ipod , 2 tower speakers , wireless rear speaker and viera link",349.99,0,0.9793548387096774,2.0,0.33333333333333337,0.2222222222222222,0.5070925528371099,0.6274853944778442,34.0,0.4035087719298246,6.0,0.0,0.0,0.0,0,0.0,0
456,930,1087,sony vaio cs series red notebook computer vgncs110er,sony vaio cs series red notebook computer vgncs110er 2.0 ghz intel core 2 duo processor t5800 14.1 ' ( 1280 x 800 ) xbrite-eco widescreen display 250gb serial ata 5400rpm hard drive built-in 1.3 megapixel motion eye camera and microphone 3gb pc2-6400 ( 2gbx1 + 1gbx1 ) installed memory integrated stereo a2dp bluetooth 800mhz front side bus speed 2mb l2 cache genuine microsoft windows vista home premium 32-bit with sp1 red finish,None,sony vaio fw378j/b notebook vgnfw378j/b,"intel centrino 2 core 2 duo p8600 2.4 ghz 16.4 ' 4gb ddr2 sdram 320gb hdd bd-reader/dvd-writer ( bd-rom/dvd-ram/r / rw ) wi-fi , gigabit ethernet , bluetooth windows vista home premium x64 black",None,0,0.8555657773689053,4.0,0.0,0.2898550724637681,0.4743416490252569,0.77162766456604,30.0,0.42307692307692313,0.0,1.0,1.0,1.0,1,1.0,0
457,643,632,panasonic dect 6.0 expandable digital cordless phone with all-digital answering system kxtg9344t,panasonic dect 6.0 expandable digital cordless phone with all-digital answering system kxtg9344t 4 handsets system up to 6 multi-handset capability digital answering machine system ringer id call waiting caller id voicemail hold voice menu marker message mute clock alarm led lighting night mode call block speakerphone 11 days standby 5 hours talk time black metallic finish,139.0,panasonic kx-tg9361b expandable digital cordless phone,1 x phone line ( s ) black,45.04,0,0.9828926905132193,2.0,0.33333333333333337,0.43137254901960786,0.5892556509887896,0.8039056062698364,52.0,0.45833333333333337,4.0,0.19999999999999996,0.6000000238418579,0.6000000238418579,0,0.0,0
458,615,335,panasonic dect 6.0 expandable digital cordless phone with all-digital answering system kxtg9342t,panasonic dect 6.0 expandable digital cordless phone with all-digital answering system kxtg9342t 2 handsets system up to 6 multi-handset capability digital answering machine system ringer id call waiting caller id voicemail hold voice menu marker message mute clock alarm led lighting night mode call block speakerphone 11 days standby 5 hours talk time black metallic finish,None,panasonic kx-tg6702b cordless telephone kx-tg6702b,panasonic 5.8 ghz 2 line expandable phone with extra handset,159.92,0,0.5447154471544715,2.0,0.33333333333333337,0.2072072072072072,0.2886751345948129,0.7888333201408386,63.0,0.34375,6.0,0.0,0.0,0.0,0,0.0,0
459,201,279,tech craft abs48 antique black avalon series 48 ' tv stand abs48,tech craft abs48 antique black avalon series 48 ' tv stand abs48 for flat panels and dlp tv?s molded top and shaped skirt framed doors antique black distressed finish,299.0,"abs48 wood tv stand ( avalon series , 48-in . max )",None,None,0,0.7204301075268817,2.0,0.33333333333333337,0.29545454545454547,0.4351941398892446,0.6546081304550171,40.0,0.375,5.0,0.0,0.0,0.0,0,0.0,1
460,191,460,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish,None,panasonic kx-tga820b cordless handset,black,39.76,0,0.41521739130434787,3.0,0.0,0.5,0.5303300858899106,0.8737384676933289,26.0,0.5737704918032787,5.0,0.0,0.0,0.0,0,0.0,0
